group,n_egfp_pos,n_egfp_neg,gene,score,logfoldchange,pval,pval_adj
Muller glia,205,1602,zgc:113184,1.4146531,0.051613066,0.15717023727052767,0.24818471813196843
Muller glia,205,1602,si:ch211-145b13.5,1.4142267,-0.39055675,0.1572953815709202,0.24836513979633185
Muller glia,205,1602,tcn2,1.4138001,-0.04893812,0.1574206013745416,0.24852845530501164
Muller glia,205,1602,slc35a5,1.4138001,0.2590358,0.1574206013745416,0.24852845530501164
Muller glia,205,1602,zgc:113411,1.4136579,-0.22643371,0.15746235809151232,0.24857717632978138
Muller glia,205,1602,slain1b,1.4133736,1.5632365,0.1575458967041552,0.2486918448319881
Muller glia,205,1602,ccdc135,1.4130893,1.1945217,0.15762946889401752,0.24878933678422732
Muller glia,205,1602,znf1111,1.4130893,1.6051664,0.15762946889401752,0.24878933678422732
Muller glia,205,1602,PTCHD3-1,1.412805,0.3213517,0.15771307466783535,0.24888685475908465
Muller glia,205,1602,kcnj2b,1.412805,1.5039549,0.15771307466783535,0.24888685475908465
Muller glia,205,1602,lamc3,1.4109569,0.5649925,0.1582573312714256,0.24972847051912794
Muller glia,205,1602,abca1b,1.4108148,0.073545955,0.15829925600068717,0.2497773500583536
Muller glia,205,1602,hhat,1.4105303,2.0215268,0.15838313068836685,0.2498924102907333
Muller glia,205,1602,rap2aa,1.410246,0.9078355,0.1584670390205144,0.25000750768845054
Muller glia,205,1602,si:ch211-199i15.5,1.4100329,-0.80180734,0.15852999235284393,0.2500895315362305
Muller glia,205,1602,smug1,1.4099617,1.1134379,0.1585509810038399,0.25010534709173005
Muller glia,205,1602,si:ch1073-184j22.2,1.4098196,1.199649,0.15859296461679084,0.2501369815958828
Muller glia,205,1602,kcnh2a,1.4098196,0.9933461,0.15859296461679084,0.2501369815958828
Muller glia,205,1602,amotl2b,1.409251,0.8143505,0.15876098323006682,0.2503846740703432
Muller glia,205,1602,rplp2,1.4084691,0.50715506,0.15899222877175,0.25073204168187013
Muller glia,205,1602,bmt2,1.4061234,1.2455372,0.159687494775127,0.25181107474286113
Muller glia,205,1602,barhl1a,1.4058391,1.5291969,0.1597719254528488,0.2519267995131213
Muller glia,205,1602,arfgap1,1.4056969,1.2091484,0.15981415344935335,0.25197596811390544
Muller glia,205,1602,ehhadh,1.404986,0.6434138,0.16002542004163223,0.2522916314726853
Muller glia,205,1602,otc,1.4044174,0.9735599,0.16019458529710917,0.25254087999329355
Muller glia,205,1602,CABZ01048053.1,1.4043463,-0.81997657,0.16021574045586107,0.2525567777100303
Muller glia,205,1602,neb,1.4041331,0.38898155,0.1602792186037012,0.2526393846477051
Muller glia,205,1602,snx33,1.4031379,-0.20930065,0.16057570135420418,0.2530892272345903
Muller glia,205,1602,capn5b,1.4020007,0.8601343,0.16091504607025175,0.25360655930919884
Muller glia,205,1602,si:zfos-905g2.1,1.4015741,0.25663257,0.16104243992477085,0.253789802570033
Muller glia,205,1602,htr7c,1.401432,0.73414767,0.16108492146908704,0.25383921485627425
Muller glia,205,1602,mafbb,1.4010767,1.7821386,0.1611911623636635,0.25398908599269615
Muller glia,205,1602,trim46a,1.4008634,0.3266705,0.16125493229914245,0.2540720195138018
Muller glia,205,1602,C14H4orf47,1.4006501,1.8771336,0.1613187212870839,0.25415497159684014
Muller glia,205,1602,fer1l4,1.4002948,0.37266424,0.1614250786133703,0.25430497330341945
Muller glia,205,1602,SBK1,1.3998682,0.057151493,0.16155277729235795,0.2544885725984368
Muller glia,205,1602,il10ra,1.3982334,1.6662604,0.16204299557197033,0.25524317185551054
Muller glia,205,1602,znf1140,1.3979491,1.0710249,0.1621283654106217,0.25535837405871364
Muller glia,205,1602,sez6l2,1.3978779,0.16863023,0.1621497131729508,0.25535837405871364
Muller glia,205,1602,si:dkey-108k21.14,1.3978779,0.045931164,0.1621497131729508,0.25535837405871364
Muller glia,205,1602,tnfrsf1b,1.3978069,0.9254739,0.16217106305655205,0.25537436746801423
Muller glia,205,1602,pklr,1.3976648,1.7325249,0.16221376918798336,0.2554239865050707
Muller glia,205,1602,si:dkey-21c1.8,1.3975936,-0.6453329,0.16223512543601903,0.2554399831991098
Muller glia,205,1602,CR749777.1,1.3969539,1.0636278,0.1624274271564552,0.25572511357627414
Muller glia,205,1602,ehbp1l1a,1.3968829,0.55496645,0.1624488046259568,0.2557411206909083
Muller glia,205,1602,selenoi,1.3966696,1.8356327,0.16251294977114505,0.25580679798034445
Muller glia,205,1602,aldh3b1,1.3966696,2.377259,0.16251294977114505,0.25580679798034445
Muller glia,205,1602,sptb,1.3953902,0.73086226,0.16289822199010595,0.25639555252244284
Muller glia,205,1602,rubcn,1.3947504,-0.3753932,0.16309111623356687,0.25668145116497837
Muller glia,205,1602,si:ch211-134c9.2,1.394395,0.78975695,0.16319835410000672,0.25683250911171723
Muller glia,205,1602,cnstb,1.394324,-0.35675514,0.16321980805178937,0.25684855356870184
Muller glia,205,1602,CABZ01072096.1,1.3940396,1.5263767,0.16330564512398094,0.2569481814065368
Muller glia,205,1602,chrnb4,1.3938264,0.7831505,0.16337004525930332,0.2570317822414129
Muller glia,205,1602,mat1a,1.3916229,3.2445483,0.1640366348190666,0.2580627370614003
Muller glia,205,1602,srgap1b,1.3914807,-0.050334677,0.164079710863972,0.2580949075322205
Muller glia,205,1602,june,1.3914807,2.0172706,0.164079710863972,0.2580949075322205
Muller glia,205,1602,si:ch211-266k22.6,1.3904855,1.6322937,0.16438148183864987,0.2585517612510424
Muller glia,205,1602,march7,1.3903434,0.55328315,0.16442462608199748,0.2585839648978773
Muller glia,205,1602,ogfrl2,1.3903434,2.9046795,0.16442462608199748,0.2585839648978773
Muller glia,205,1602,BX470259.1,1.3899169,0.67046505,0.1645541099861092,0.2587697601925353
Muller glia,205,1602,klhdc7a,1.3897748,1.1582036,0.16459728834821374,0.258819819347105
Muller glia,205,1602,itga6l,1.3894904,0.5912642,0.1646836706684025,0.2589378026713258
Muller glia,205,1602,cremb,1.389064,2.7050233,0.16481330815082396,0.2591237766261025
Muller glia,205,1602,ftr50-2,1.3876423,0.5930612,0.1652459880412943,0.2597861432834434
Muller glia,205,1602,limd2,1.3870736,0.20211704,0.16541929918114762,0.2600406885487542
Muller glia,205,1602,HOOK3,1.386505,-0.563126,0.16559274707514526,0.2602954136998063
Muller glia,205,1602,slc19a2,1.3863629,0.20494562,0.16563613042254854,0.26034566923863856
Muller glia,205,1602,serpine1,1.3857942,2.269033,0.16580974933203418,0.2606006070624661
Muller glia,205,1602,irf6,1.3856521,1.9719303,0.16585317544341416,0.26065090185936945
Muller glia,205,1602,fgfbp1b-1,1.3850834,0.3006523,0.1660269654491976,0.2609060524070087
Muller glia,205,1602,AL929028.8,1.3847991,-0.5565809,0.16611391179954704,0.2610067270392635
Muller glia,205,1602,mkrn2os.2,1.3847991,1.6960756,0.16611391179954704,0.2610067270392635
Muller glia,205,1602,xkr7,1.3846569,0.20145951,0.16615739781440952,0.26105707412810775
Muller glia,205,1602,zgc:174573,1.3835196,2.9662502,0.16650559419222055,0.26158612494367656
Muller glia,205,1602,klhl12,1.3828088,1.1510326,0.1667234953397817,0.26191041861909103
Muller glia,205,1602,f11r.1,1.3824534,0.6242592,0.1668325262635202,0.2620636522515793
Muller glia,205,1602,znf1122,1.382098,1.1944916,0.1669416107706404,0.2622169489473024
Muller glia,205,1602,gpr183b,1.3815293,1.3437243,0.1671162574667836,0.2624731966671074
Muller glia,205,1602,dnm2b,1.3811029,0.82961255,0.16724733256094848,0.2626609801537187
Muller glia,205,1602,kcnk5b,1.3801078,0.7877867,0.1675534748184614,0.2631236608407489
Muller glia,205,1602,ENSDARG00000040725,1.3798945,-0.042668708,0.16761913146081375,0.26319053245340657
Muller glia,205,1602,si:ch73-205h11.1,1.3798945,0.37809363,0.16761913146081375,0.26319053245340657
Muller glia,205,1602,ARMC6,1.3798234,1.1709309,0.1676410213020163,0.26320678726516844
Muller glia,205,1602,znf1013,1.377691,-0.45057487,0.16829871536186092,0.264221223147074
Muller glia,205,1602,hoxa13a,1.3771223,2.991004,0.16847442713887617,0.26446068301927905
Muller glia,205,1602,myoz3a,1.3771223,0.43432727,0.16847442713887617,0.26446068301927905
Muller glia,205,1602,chrnb3b,1.3763404,0.19517022,0.1687162556047126,0.26482206819253534
Muller glia,205,1602,zgc:152753,1.375985,1.8835881,0.16882626370376508,0.2649765086944611
Muller glia,205,1602,ftr52p,1.3752742,2.3686955,0.1690464413460684,0.26530382955612675
Muller glia,205,1602,lsm14b,1.3748478,2.4984987,0.1691786512890915,0.2654930571547117
Muller glia,205,1602,her4.3,1.3747056,1.9621873,0.1692227385011339,0.265525712457966
Muller glia,205,1602,p2rx1,1.3747056,2.066065,0.1692227385011339,0.265525712457966
Muller glia,205,1602,poln,1.3742791,2.355084,0.16935505184146882,0.26571504798207896
Muller glia,205,1602,si:ch73-233m11.2,1.3741369,0.6618181,0.16939917352562472,0.265765995848984
Muller glia,205,1602,olfm2b,1.3739948,0.7964836,0.16944330382979012,0.26579867223193304
Muller glia,205,1602,lrmda,1.3739948,2.3320215,0.16944330382979012,0.26579867223193304
Muller glia,205,1602,tonsl,1.3737104,-0.61941874,0.16953159030131693,0.2659188785440005
Muller glia,205,1602,dydc2,1.373284,1.6157811,0.16966408467847216,0.26609011163000035
Muller glia,205,1602,ak5l,1.373284,1.6025501,0.16966408467847216,0.26609011163000035
Muller glia,205,1602,foxo6a,1.3721467,1.0205277,0.17001778256490552,0.26662649849819137
Muller glia,205,1602,aopep,1.3720045,0.3311941,0.17006203363227768,0.26667756208778876
Muller glia,205,1602,znrd1,1.3718623,0.88616484,0.17010629333151928,0.2667286321927245
Muller glia,205,1602,ano8a,1.3708673,0.5350117,0.17041635298481939,0.26719644403042503
Muller glia,205,1602,daglb,1.370654,2.082918,0.17048284939826686,0.2672823340885617
Muller glia,205,1602,zgc:114081,1.3704407,0.43231604,0.1705493652502702,0.2673682428157239
Muller glia,205,1602,neflb,1.3703697,-0.16468099,0.17057154152107623,0.267384633870701
Muller glia,205,1602,alg10,1.3697299,0.56429327,0.1707712251806246,0.2676792606874804
Muller glia,205,1602,si:dkey-234i14.2,1.3695878,0.8421461,0.17081562309696618,0.267730457554867
Muller glia,205,1602,timm17b,1.3691612,-0.17647213,0.1709488687206816,0.2679208946224862
Muller glia,205,1602,adra1aa,1.3688059,1.5776597,0.17105996619189512,0.2680765960524629
Muller glia,205,1602,si:ch211-149k23.9,1.3686637,1.6766771,0.17110442031645434,0.26812784315697713
Muller glia,205,1602,cacna1sb,1.368095,2.12055,0.17128232332615567,0.2683881888893186
Muller glia,205,1602,asb13a.2,1.3675975,-0.53511214,0.17143810203510101,0.2686138339098049
Muller glia,205,1602,si:ch211-133l5.8,1.3675264,1.5823096,0.17146036479183657,0.2686302659155393
Muller glia,205,1602,scarb2c,1.3666735,0.6782075,0.1717276867049855,0.26903060821321484
Muller glia,205,1602,si:dkey-208k22.6,1.3665313,1.176694,0.1717722706672603,0.26908197560476615
Muller glia,205,1602,klhdc3,1.3659626,1.5618372,0.1719506931452639,0.2693429801375244
Muller glia,205,1602,scrt1b,1.3656783,0.58579826,0.17203995637254543,0.2694458001322861
Muller glia,205,1602,si:ch211-214c7.5,1.3656783,1.2206278,0.17203995637254543,0.2694458001322861
Muller glia,205,1602,si:dkey-253d23.3,1.3655361,1.3468069,0.172084600985989,0.2694972199006911
Muller glia,205,1602,olfcq15,1.365394,0.9456406,0.1721292542670083,0.2695486461829531
Muller glia,205,1602,cx39.4,1.365323,0.4139037,0.17215158415810272,0.26956511012415385
Muller glia,205,1602,jazf1b,1.3650386,1.312886,0.17224092539531954,0.26968445581054945
Muller glia,205,1602,si:dkey-161j23.7,1.3649675,0.32621878,0.1722632661233212,0.26968445581054945
Muller glia,205,1602,sb:cb1058,1.3649675,0.33895424,0.1722632661233212,0.26968445581054945
Muller glia,205,1602,dnali1,1.3647542,-0.36722046,0.17233030131375793,0.26977088889526935
Muller glia,205,1602,znf1025,1.3644699,0.547099,0.17241971191965277,0.2698923348444517
Muller glia,205,1602,tmem121b,1.3634037,0.61772734,0.17275531073325523,0.2703991014585078
Muller glia,205,1602,ARHGAP6,1.362835,-0.7584324,0.17293449636921876,0.27066099517501285
Muller glia,205,1602,CABZ01084942.1,1.362693,0.3539239,0.1729793144821794,0.27071256783164976
Muller glia,205,1602,ugt5g1,1.3624797,0.64685285,0.17304655793275225,0.2707992266511097
Muller glia,205,1602,znf1020,1.3613423,3.191738,0.17340551973659057,0.2713237394890837
Muller glia,205,1602,mical3a,1.3613423,-0.07345819,0.17340551973659057,0.2713237394890837
Muller glia,205,1602,cacng8a,1.3593521,1.2754142,0.17403504146941262,0.27227138945561036
Muller glia,205,1602,znf1090,1.3593521,2.096694,0.17403504146941262,0.27227138945561036
Muller glia,205,1602,si:ch211-227e10.3,1.3590678,2.3978684,0.17412511231734729,0.2723936218402005
Muller glia,205,1602,DXO,1.3589256,2.787803,0.17417016079523429,0.27244541128782773
Muller glia,205,1602,zp3b,1.3587835,2.044805,0.17421521797676265,0.27247852514081217
Muller glia,205,1602,si:zfos-932h1.3,1.3587835,1.4417799,0.17421521797676265,0.27247852514081217
Muller glia,205,1602,etfbkmt,1.3582149,1.6350001,0.17439553375470085,0.27274184627037706
Muller glia,205,1602,gpsm2l,1.3573618,0.60587627,0.1746662686617908,0.27314653050325155
Muller glia,205,1602,zgc:171242,1.3572197,1.6188011,0.1747114216342016,0.27319841399280564
Muller glia,205,1602,cyp2aa12,1.3567932,0.09333891,0.17484693283177244,0.27339157496170147
Muller glia,205,1602,grapb,1.3566511,0.99762213,0.1748921206603029,0.2734434890427997
Muller glia,205,1602,nqo1,1.3565089,0.31701285,0.17493731720478345,0.2734954096349181
Muller glia,205,1602,CABZ01110881.1,1.3563668,0.3808874,0.174982522465981,0.27352859291602194
Muller glia,205,1602,dpyda.3,1.3563668,0.4632533,0.174982522465981,0.27352859291602194
Muller glia,205,1602,CT583625.5,1.3552294,-0.08868465,0.17534447844942946,0.2740756140367821
Muller glia,205,1602,slc3a1,1.354803,1.4571483,0.1754803558618221,0.2742692078840605
Muller glia,205,1602,slc25a51a,1.3545187,-0.03324405,0.1755709844317025,0.27439205780916825
Muller glia,205,1602,rtn2b,1.3521018,1.5426073,0.1763427373742119,0.2755793168734002
Muller glia,205,1602,CU570791.3,1.3511068,0.5651929,0.17666125197861282,0.27605816435290736
Muller glia,205,1602,ms4a17a.9,1.3510356,4.657661,0.17668401941694512,0.2760748311615595
Muller glia,205,1602,zgc:174680,1.3506802,0.3201957,0.17679788940842556,0.27621491926273195
Muller glia,205,1602,kcnh4b,1.3506802,1.4166001,0.17679788940842556,0.27621491926273195
Muller glia,205,1602,clcn2b,1.3506092,0.40286803,0.17682066996735013,0.27623159241013207
Muller glia,205,1602,si:ch211-180f4.1,1.3502537,0.5194894,0.17693460557033036,0.27639065714023187
Muller glia,205,1602,slco2a1,1.3498273,-0.2144638,0.17707140048481185,0.27658540631701556
Muller glia,205,1602,BX005085.2,1.3496851,0.09614352,0.17711701629374954,0.2766377168772633
Muller glia,205,1602,soat2,1.3491164,0.924761,0.17729956707025696,0.27690388331442267
Muller glia,205,1602,slc2a8,1.3489742,0.71370083,0.1773452266533585,0.2769562332723896
Muller glia,205,1602,zgc:158320,1.3486899,0.36524087,0.17743657209162833,0.2770609527122736
Muller glia,205,1602,si:cabz01069013.3,1.3486899,0.19367957,0.17743657209162833,0.2770609527122736
Muller glia,205,1602,ptchd1,1.3479792,-0.3032581,0.17766508897630906,0.2773987868603476
Muller glia,205,1602,CLEC3A,1.347837,0.5657118,0.17771081863740523,0.27745119802731494
Muller glia,205,1602,abcd1,1.3462732,2.777571,0.1782144234432197,0.27821841114146106
Muller glia,205,1602,prkg1b,1.3461311,1.149355,0.17826025831186698,0.2782709232837431
Muller glia,205,1602,ciita,1.3447094,1.8302937,0.17871908959292293,0.278968086957465
Muller glia,205,1602,pbx3a,1.3444251,0.6731179,0.17881096118156026,0.2790923958288816
Muller glia,205,1602,si:ch211-81n22.1,1.3439987,1.8543363,0.1789488344254212,0.27928848325560196
Muller glia,205,1602,dnaaf4,1.3437142,2.048288,0.17904079383734206,0.2794128902593573
Muller glia,205,1602,znf1183,1.3435721,0.73652595,0.1790867867203535,0.2794655493160561
Muller glia,205,1602,tmem187,1.3434299,1.6415592,0.179132788389064,0.2795182148782296
Muller glia,205,1602,si:dkey-20i20.11,1.3433589,-0.117430545,0.17915579251829028,0.27953499040556434
Muller glia,205,1602,fgfrl1a,1.3428613,1.4900507,0.179316882935861,0.27976720355736545
Muller glia,205,1602,plekhh2,1.3427902,1.6575035,0.17933990464134797,0.2797839871834146
Muller glia,205,1602,foxp3a,1.3424349,0.23110385,0.17945504613244856,0.2799444726080107
Muller glia,205,1602,zgc:112001,1.3420794,1.5506713,0.17957024257155008,0.2801050217972494
Muller glia,205,1602,si:ch73-359m17.11,1.3420084,1.1448045,0.17959328845415712,0.2801218165940576
Muller glia,205,1602,hivep2b,1.3413687,-0.7141851,0.17980080034040624,0.28042631149009967
Muller glia,205,1602,ppp4r1,1.3412265,1.8811089,0.17984693828302134,0.2804790950950619
Muller glia,205,1602,disp2,1.3405868,0.2582665,0.18005466791104419,0.28078386349406326
Muller glia,205,1602,rgs4,1.3403023,0.59663934,0.18014704939504345,0.28090872439160125
Muller glia,205,1602,ntn1a,1.3402313,-0.6837033,0.1801701502675973,0.28092554425908667
Muller glia,205,1602,si:dkey-108k21.19,1.3397337,0.06417741,0.18033191800328796,0.28115855969170367
Muller glia,205,1602,tfe3b,1.3395916,-0.55967885,0.18037815716806926,0.28121143302638996
Muller glia,205,1602,slc46a1,1.3379568,1.175471,0.18091054072217416,0.2820221515303375
Muller glia,205,1602,foxh1,1.3378146,1.0106546,0.18095689002243387,0.2820751303096538
Muller glia,205,1602,med17,1.3376724,1.152265,0.1810032481385323,0.2821281155906216
Muller glia,205,1602,dner,1.337388,1.24383,0.1810959908212032,0.28223410565679113
Muller glia,205,1602,col17a1a,1.337388,0.7656619,0.1810959908212032,0.28223410565679113
Muller glia,205,1602,ddah1,1.337246,0.71312994,0.1811423753892546,0.28228711044163296
Muller glia,205,1602,tbc1d7,1.3371749,-0.38665137,0.18116557098028274,0.2823039734134693
Muller glia,205,1602,aplnr2,1.336393,1.1351041,0.1814208680181354,0.2826824849462279
Muller glia,205,1602,s100a1,1.3363218,0.33431864,0.18144409007275253,0.28269935984358036
Muller glia,205,1602,kdf1b,1.3359665,0.99864984,0.18156023343616368,0.2828609987966402
Muller glia,205,1602,si:ch211-168d23.3,1.3354689,0.23820375,0.18172292681461832,0.28307580262354987
Muller glia,205,1602,hist1h4l-6,1.3354689,-0.6883295,0.18172292681461832,0.28307580262354987
Muller glia,205,1602,CABZ01050944.1,1.3339761,0.84535104,0.1822116559353536,0.28381773227182994
Muller glia,205,1602,cables1,1.333763,1.0878233,0.1822815538829584,0.28390722255287293
Muller glia,205,1602,SLC35G1,1.3336918,0.673816,0.18230485761712234,0.2839241341356781
Muller glia,205,1602,dnah9l,1.3331232,0.23299326,0.18249136703296032,0.2841952048687913
Muller glia,205,1602,pcsk2,1.33291,-0.25921175,0.18256134452693873,0.2842847749278534
Muller glia,205,1602,si:ch73-27e22.4,1.3327678,-0.23437983,0.18260800724098114,0.2843380294306534
Muller glia,205,1602,CU929391.2,1.3326968,-0.11734428,0.182631341913694,0.28435495516496734
Muller glia,205,1602,her4.4,1.3324124,0.2690799,0.1827247027112915,0.28448090104092627
Muller glia,205,1602,znf1148,1.331986,0.39975923,0.18286481023798618,0.2846796039278817
Muller glia,205,1602,zgc:103755,1.331133,0.14192785,0.18314526415282395,0.28509675272046214
Muller glia,205,1602,fam163ba,1.3307775,-0.041439492,0.18326221397682052,0.2852593400281937
Muller glia,205,1602,rab9b,1.3306354,-0.15781595,0.18330900939712214,0.28531271279092224
Muller glia,205,1602,s100w,1.3299246,2.1540763,0.1835431193070578,0.28565760545448965
